date,year,month,region,industry,salary_uah
2025-10-01,2025,10,Івано-Франківська,Усього,19911.0
2025-10-01,2025,10,Україна,Державне управління й оборона; обов'язкове соціальне страхування,31474.0
2025-10-01,2025,10,Львівська,Усього,23064.0
2025-10-01,2025,10,Київ,Усього,38793.0
2025-10-01,2025,10,Одеська,Усього,20432.0
2025-10-01,2025,10,Харківська,Усього,21054.0
2025-10-01,2025,10,Полтавська,Усього,22071.0
2025-11-01,2025,11,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,27808.0
2025-11-01,2025,11,Україна,Авіаційний транспорт,56067.0
2025-11-01,2025,11,Україна,Наземний і трубопровідний транспорт,22738.0
2025-11-01,2025,11,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14084.0
2025-11-01,2025,11,Україна,Добування кам'яного та бурого вугілля,34947.0
2025-11-01,2025,11,Україна,Виробництво електричного устатковання,25277.0
2025-11-01,2025,11,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,46423.0
2025-11-01,2025,11,Україна,Сільське господарство та надання пов'язаних із ними послуг,23792.0
2025-11-01,2025,11,Україна,Виробництво коксу та продуктів нафтоперероблення,28583.0
2025-11-01,2025,11,Україна,"Сільське господарство, лісове господарство та рибне господарство",23922.0
2025-11-01,2025,11,Україна,Виробництво хімічних речовин і хімічної продукції,27601.0
2025-11-01,2025,11,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",13972.0
2025-11-01,2025,11,Україна,Водний транспорт,25015.0
2025-11-01,2025,11,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",40131.0
2025-11-01,2025,11,Україна,Поштова та кур'єрська діяльність,18743.0
2025-11-01,2025,11,Україна,Наукові дослідження та розробки,25124.0
2025-11-01,2025,11,Україна,Охорона здоров'я,18435.0
2025-11-01,2025,11,Україна,"Виробництво машин і устатковання, н.в.і.у.",26434.0
2025-11-01,2025,11,Україна,Тимчасове розміщування й організація харчування,18956.0
2025-11-01,2025,11,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",33466.0
2025-11-01,2025,11,Україна,Переробна промисловість,27637.0
2025-11-01,2025,11,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",17146.0
2025-11-01,2025,11,Україна,Добувна промисловість і розроблення кар'єрів,32563.0
2025-11-01,2025,11,Україна,Фінансова та страхова діяльність,52161.0
2025-11-01,2025,11,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",25853.0
2025-11-01,2025,11,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",33041.0
2025-11-01,2025,11,Україна,Промисловість,28246.0
2025-11-01,2025,11,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",25469.0
2025-11-01,2025,11,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",30590.0
2025-11-01,2025,11,Україна,Будівництво,21955.0
2025-11-01,2025,11,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,30902.0
2025-11-01,2025,11,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",25658.0
2025-11-01,2025,11,Україна,"Водопостачання; каналізація, поводження з відходами",18892.0
2025-11-01,2025,11,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",25541.0
2025-11-01,2025,11,Україна,Інформація та телекомунікації,65232.0
2025-11-01,2025,11,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",23481.0
2025-11-01,2025,11,Дніпропетровська,Усього,26717.0
2025-11-01,2025,11,Запорізька,Усього,24244.0
2025-11-01,2025,11,Донецька,Усього,23103.0
2025-11-01,2025,11,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,19715.0
2025-11-01,2025,11,Україна,Освіта,15751.0
2025-11-01,2025,11,Київська,Усього,25410.0
2025-11-01,2025,11,Україна,Операції з нерухомим майном,22729.0
2025-11-01,2025,11,Україна,Усього,25496.0
2025-11-01,2025,11,Україна,"Професійна, наукова та технічна діяльність",33077.0
2025-11-01,2025,11,Україна,Надання інших видів послуг,28841.0
2025-11-01,2025,11,Україна,"Мистецтво, спорт, розваги та відпочинок",17751.0
2025-11-01,2025,11,Україна,Охорона здоров'я та надання соціальної допомоги,18320.0
2025-11-01,2025,11,Івано-Франківська,Усього,19998.0
2025-11-01,2025,11,Україна,Державне управління й оборона; обов'язкове соціальне страхування,31728.0
2025-11-01,2025,11,Львівська,Усього,23166.0
2025-11-01,2025,11,Київ,Усього,38960.0
2025-11-01,2025,11,Одеська,Усього,20564.0
2025-11-01,2025,11,Харківська,Усього,21188.0
2025-11-01,2025,11,Полтавська,Усього,22158.0
2025-12-01,2025,12,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,28250.0
2025-12-01,2025,12,Україна,Авіаційний транспорт,57471.0
2025-12-01,2025,12,Україна,Наземний і трубопровідний транспорт,23057.0
2025-12-01,2025,12,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14390.0
2025-12-01,2025,12,Україна,Добування кам'яного та бурого вугілля,35090.0
2025-12-01,2025,12,Україна,Виробництво електричного устатковання,25536.0
2025-12-01,2025,12,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,46815.0
2025-12-01,2025,12,Україна,Сільське господарство та надання пов'язаних із ними послуг,24034.0
2025-12-01,2025,12,Україна,Виробництво коксу та продуктів нафтоперероблення,28725.0
2025-12-01,2025,12,Україна,"Сільське господарство, лісове господарство та рибне господарство",24227.0
2025-12-01,2025,12,Україна,Виробництво хімічних речовин і хімічної продукції,28427.0
2025-12-01,2025,12,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",14360.0
2025-12-01,2025,12,Україна,Водний транспорт,25044.0
2025-12-01,2025,12,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",41105.0
2025-12-01,2025,12,Україна,Поштова та кур'єрська діяльність,18759.0
2025-12-01,2025,12,Україна,Наукові дослідження та розробки,25882.0
2025-12-01,2025,12,Україна,Охорона здоров'я,18692.0
2025-12-01,2025,12,Україна,"Виробництво машин і устатковання, н.в.і.у.",27012.0
2025-12-01,2025,12,Україна,Тимчасове розміщування й організація харчування,19287.0
2025-12-01,2025,12,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",34247.0
2025-12-01,2025,12,Україна,Переробна промисловість,28061.0
2025-12-01,2025,12,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",17259.0
2025-12-01,2025,12,Україна,Добувна промисловість і розроблення кар'єрів,32726.0
2025-12-01,2025,12,Україна,Фінансова та страхова діяльність,53123.0
2025-12-01,2025,12,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",26162.0
2025-12-01,2025,12,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",33975.0
2025-12-01,2025,12,Україна,Промисловість,28722.0
2025-12-01,2025,12,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",25752.0
2025-12-01,2025,12,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",31022.0
2025-12-01,2025,12,Україна,Будівництво,22384.0
2025-12-01,2025,12,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,31106.0
2025-12-01,2025,12,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",25983.0
2025-12-01,2025,12,Україна,"Водопостачання; каналізація, поводження з відходами",19139.0
2025-12-01,2025,12,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",25925.0
2025-12-01,2025,12,Україна,Інформація та телекомунікації,66060.0
2025-12-01,2025,12,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",23731.0
2025-12-01,2025,12,Дніпропетровська,Усього,26803.0
2025-12-01,2025,12,Запорізька,Усього,24599.0
2025-12-01,2025,12,Донецька,Усього,23581.0
2025-12-01,2025,12,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,20012.0
2025-12-01,2025,12,Україна,Освіта,16110.0
2025-12-01,2025,12,Київська,Усього,25897.0
2025-12-01,2025,12,Україна,Операції з нерухомим майном,23113.0
2025-12-01,2025,12,Україна,Усього,25946.0
2025-12-01,2025,12,Україна,"Професійна, наукова та технічна діяльність",33816.0
2025-12-01,2025,12,Україна,Надання інших видів послуг,29481.0
2025-12-01,2025,12,Україна,"Мистецтво, спорт, розваги та відпочинок",18020.0
2025-12-01,2025,12,Україна,Охорона здоров'я та надання соціальної допомоги,18587.0
2025-12-01,2025,12,Івано-Франківська,Усього,20271.0
2025-12-01,2025,12,Україна,Державне управління й оборона; обов'язкове соціальне страхування,33173.0
2025-12-01,2025,12,Львівська,Усього,23500.0
2025-12-01,2025,12,Київ,Усього,39750.0
2025-12-01,2025,12,Одеська,Усього,21058.0
2025-12-01,2025,12,Харківська,Усього,21591.0
2025-12-01,2025,12,Полтавська,Усього,22469.0
2026-01-01,2026,1,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,31065.0
2026-01-01,2026,1,Україна,Авіаційний транспорт,58249.0
2026-01-01,2026,1,Україна,Наземний і трубопровідний транспорт,25087.0
2026-01-01,2026,1,Україна,"Діяльність у сфері творчості, мистецтва та розваг",13822.0
2026-01-01,2026,1,Україна,Добування кам'яного та бурого вугілля,37215.0
2026-01-01,2026,1,Україна,Виробництво електричного устатковання,27595.0
2026-01-01,2026,1,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,51159.0
2026-01-01,2026,1,Україна,Сільське господарство та надання пов'язаних із ними послуг,26924.0
2026-01-01,2026,1,Україна,Виробництво коксу та продуктів нафтоперероблення,32584.0
2026-01-01,2026,1,Україна,"Сільське господарство, лісове господарство та рибне господарство",26877.0
2026-01-01,2026,1,Україна,Виробництво хімічних речовин і хімічної продукції,31289.0
2026-01-01,2026,1,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",13104.0
2026-01-01,2026,1,Україна,Водний транспорт,25659.0
2026-01-01,2026,1,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",36057.0
2026-01-01,2026,1,Україна,Поштова та кур'єрська діяльність,20737.0
2026-01-01,2026,1,Україна,Наукові дослідження та розробки,28840.0
2026-01-01,2026,1,Україна,Охорона здоров'я,18904.0
2026-01-01,2026,1,Україна,"Виробництво машин і устатковання, н.в.і.у.",27209.0
2026-01-01,2026,1,Україна,Тимчасове розміщування й організація харчування,22121.0
2026-01-01,2026,1,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",41375.0
2026-01-01,2026,1,Україна,Переробна промисловість,30580.0
2026-01-01,2026,1,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",18172.0
2026-01-01,2026,1,Україна,Добувна промисловість і розроблення кар'єрів,33980.0
2026-01-01,2026,1,Україна,Фінансова та страхова діяльність,54901.0
2026-01-01,2026,1,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",28856.0
2026-01-01,2026,1,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",35474.0
2026-01-01,2026,1,Україна,Промисловість,31084.0
2026-01-01,2026,1,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",27818.0
2026-01-01,2026,1,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",32174.0
2026-01-01,2026,1,Україна,Будівництво,22786.0
2026-01-01,2026,1,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,32831.0
2026-01-01,2026,1,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",27541.0
2026-01-01,2026,1,Україна,"Водопостачання; каналізація, поводження з відходами",21663.0
2026-01-01,2026,1,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",28013.0
2026-01-01,2026,1,Україна,Інформація та телекомунікації,76905.0
2026-01-01,2026,1,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",24859.0
2026-01-01,2026,1,Дніпропетровська,Усього,27791.0
2026-01-01,2026,1,Запорізька,Усього,24720.0
2026-01-01,2026,1,Донецька,Усього,25096.0
2026-01-01,2026,1,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,22564.0
2026-01-01,2026,1,Україна,Освіта,17931.0
2026-01-01,2026,1,Київська,Усього,28598.0
2026-01-01,2026,1,Україна,Операції з нерухомим майном,24509.0
2026-01-01,2026,1,Україна,Усього,27975.0
2026-01-01,2026,1,Україна,"Професійна, наукова та технічна діяльність",34522.0
2026-01-01,2026,1,Україна,Надання інших видів послуг,30472.0
2026-01-01,2026,1,Україна,"Мистецтво, спорт, розваги та відпочинок",17828.0
2026-01-01,2026,1,Україна,Охорона здоров'я та надання соціальної допомоги,19101.0
2026-01-01,2026,1,Івано-Франківська,Усього,22190.0
2026-01-01,2026,1,Україна,Державне управління й оборона; обов'язкове соціальне страхування,31372.0
2026-01-01,2026,1,Львівська,Усього,26243.0
2026-01-01,2026,1,Київ,Усього,43865.0
2026-01-01,2026,1,Одеська,Усього,22369.0
2026-01-01,2026,1,Харківська,Усього,22813.0
2026-01-01,2026,1,Полтавська,Усього,23749.0
2026-02-01,2026,2,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,30851.0
2026-02-01,2026,2,Україна,Авіаційний транспорт,57889.0
2026-02-01,2026,2,Україна,Наземний і трубопровідний транспорт,24315.0
2026-02-01,2026,2,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14031.0
2026-02-01,2026,2,Україна,Добування кам'яного та бурого вугілля,36702.0
2026-02-01,2026,2,Україна,Виробництво електричного устатковання,27662.0
2026-02-01,2026,2,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,51151.0
2026-02-01,2026,2,Україна,Сільське господарство та надання пов'язаних із ними послуг,26320.0
2026-02-01,2026,2,Україна,Виробництво коксу та продуктів нафтоперероблення,32352.0
2026-02-01,2026,2,Україна,"Сільське господарство, лісове господарство та рибне господарство",26358.0
2026-02-01,2026,2,Україна,Виробництво хімічних речовин і хімічної продукції,30138.0
2026-02-01,2026,2,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",13433.0
2026-02-01,2026,2,Україна,Водний транспорт,25653.0
2026-02-01,2026,2,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",36308.0
2026-02-01,2026,2,Україна,Поштова та кур'єрська діяльність,19972.0
2026-02-01,2026,2,Україна,Наукові дослідження та розробки,29175.0
2026-02-01,2026,2,Україна,Охорона здоров'я,19191.0
2026-02-01,2026,2,Україна,"Виробництво машин і устатковання, н.в.і.у.",27209.0
2026-02-01,2026,2,Україна,Тимчасове розміщування й організація харчування,22512.0
2026-02-01,2026,2,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",41549.0
2026-02-01,2026,2,Україна,Переробна промисловість,30394.0
2026-02-01,2026,2,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",18261.0
2026-02-01,2026,2,Україна,Добувна промисловість і розроблення кар'єрів,32856.0
2026-02-01,2026,2,Україна,Фінансова та страхова діяльність,58426.0
2026-02-01,2026,2,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",28508.0
2026-02-01,2026,2,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",34317.0
2026-02-01,2026,2,Україна,Промисловість,30638.0
2026-02-01,2026,2,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",27839.0
2026-02-01,2026,2,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",31620.0
2026-02-01,2026,2,Україна,Будівництво,22616.0
2026-02-01,2026,2,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,32993.0
2026-02-01,2026,2,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",27162.0
2026-02-01,2026,2,Україна,"Водопостачання; каналізація, поводження з відходами",21331.0
2026-02-01,2026,2,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",27456.0
2026-02-01,2026,2,Україна,Інформація та телекомунікації,77932.0
2026-02-01,2026,2,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",24861.0
2026-02-01,2026,2,Дніпропетровська,Усього,27653.0
2026-02-01,2026,2,Запорізька,Усього,24750.0
2026-02-01,2026,2,Донецька,Усього,25911.0
2026-02-01,2026,2,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,22324.0
2026-02-01,2026,2,Україна,Освіта,18379.0
2026-02-01,2026,2,Київська,Усього,28837.0
2026-02-01,2026,2,Україна,Операції з нерухомим майном,24977.0
2026-02-01,2026,2,Україна,Усього,28148.0
2026-02-01,2026,2,Україна,"Професійна, наукова та технічна діяльність",35605.0
2026-02-01,2026,2,Україна,Надання інших видів послуг,31103.0
2026-02-01,2026,2,Україна,"Мистецтво, спорт, розваги та відпочинок",18253.0
2026-02-01,2026,2,Україна,Охорона здоров'я та надання соціальної допомоги,19504.0
2026-02-01,2026,2,Івано-Франківська,Усього,22113.0
2026-02-01,2026,2,Україна,Державне управління й оборона; обов'язкове соціальне страхування,32135.0
2026-02-01,2026,2,Львівська,Усього,26102.0
2026-02-01,2026,2,Київ,Усього,44760.0
2026-02-01,2026,2,Одеська,Усього,22703.0
2026-02-01,2026,2,Харківська,Усього,22949.0
2026-02-01,2026,2,Полтавська,Усього,23532.0
2026-03-01,2026,3,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,30982.0
2026-03-01,2026,3,Україна,Авіаційний транспорт,58789.0
2026-03-01,2026,3,Україна,Наземний і трубопровідний транспорт,24658.0
2026-03-01,2026,3,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14416.0
2026-03-01,2026,3,Україна,Добування кам'яного та бурого вугілля,36885.0
2026-03-01,2026,3,Україна,Виробництво електричного устатковання,28258.0
2026-03-01,2026,3,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,53077.0
2026-03-01,2026,3,Україна,Сільське господарство та надання пов'язаних із ними послуг,26730.0
2026-03-01,2026,3,Україна,Виробництво коксу та продуктів нафтоперероблення,34158.0
2026-03-01,2026,3,Україна,"Сільське господарство, лісове господарство та рибне господарство",27296.0
2026-03-01,2026,3,Україна,Виробництво хімічних речовин і хімічної продукції,30542.0
2026-03-01,2026,3,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",13867.0
2026-03-01,2026,3,Україна,Водний транспорт,25838.0
2026-03-01,2026,3,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",37032.0
2026-03-01,2026,3,Україна,Поштова та кур'єрська діяльність,19691.0
2026-03-01,2026,3,Україна,Наукові дослідження та розробки,30248.0
2026-03-01,2026,3,Україна,Охорона здоров'я,19594.0
2026-03-01,2026,3,Україна,"Виробництво машин і устатковання, н.в.і.у.",28072.0
2026-03-01,2026,3,Україна,Тимчасове розміщування й організація харчування,22545.0
2026-03-01,2026,3,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",42864.0
2026-03-01,2026,3,Україна,Переробна промисловість,31261.0
2026-03-01,2026,3,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",18470.0
2026-03-01,2026,3,Україна,Добувна промисловість і розроблення кар'єрів,33065.0
2026-03-01,2026,3,Україна,Фінансова та страхова діяльність,60588.0
2026-03-01,2026,3,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",29044.0
2026-03-01,2026,3,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",35945.0
2026-03-01,2026,3,Україна,Промисловість,31570.0
2026-03-01,2026,3,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",28555.0
2026-03-01,2026,3,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",32943.0
2026-03-01,2026,3,Україна,Будівництво,22994.0
2026-03-01,2026,3,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,33744.0
2026-03-01,2026,3,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",28014.0
2026-03-01,2026,3,Україна,"Водопостачання; каналізація, поводження з відходами",21847.0
2026-03-01,2026,3,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",27701.0
2026-03-01,2026,3,Україна,Інформація та телекомунікації,80550.0
2026-03-01,2026,3,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",25572.0
2026-03-01,2026,3,Дніпропетровська,Усього,28279.0
2026-03-01,2026,3,Запорізька,Усього,25254.0
2026-03-01,2026,3,Донецька,Усього,26534.0
2026-03-01,2026,3,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,22941.0
2026-03-01,2026,3,Україна,Освіта,18716.0
2026-03-01,2026,3,Київська,Усього,29227.0
2026-03-01,2026,3,Україна,Операції з нерухомим майном,25202.0
2026-03-01,2026,3,Україна,Усього,28885.0
2026-03-01,2026,3,Україна,"Професійна, наукова та технічна діяльність",37162.0
2026-03-01,2026,3,Україна,Надання інших видів послуг,33014.0
2026-03-01,2026,3,Україна,"Мистецтво, спорт, розваги та відпочинок",18645.0
2026-03-01,2026,3,Україна,Охорона здоров'я та надання соціальної допомоги,19929.0
2026-03-01,2026,3,Івано-Франківська,Усього,22578.0
2026-03-01,2026,3,Україна,Державне управління й оборона; обов'язкове соціальне страхування,32974.0
2026-03-01,2026,3,Львівська,Усього,26661.0
2026-03-01,2026,3,Київ,Усього,46307.0
2026-03-01,2026,3,Одеська,Усього,23053.0
2026-03-01,2026,3,Харківська,Усього,23370.0
2026-03-01,2026,3,Полтавська,Усього,24112.0
2026-04-01,2026,4,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,31407.0
2026-04-01,2026,4,Україна,Авіаційний транспорт,59224.0
2026-04-01,2026,4,Україна,Наземний і трубопровідний транспорт,25019.0
2026-04-01,2026,4,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14757.0
2026-04-01,2026,4,Україна,Добування кам'яного та бурого вугілля,37782.0
2026-04-01,2026,4,Україна,Виробництво електричного устатковання,28604.0
2026-04-01,2026,4,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,55235.0
2026-04-01,2026,4,Україна,Сільське господарство та надання пов'язаних із ними послуг,27191.0
2026-04-01,2026,4,Україна,Виробництво коксу та продуктів нафтоперероблення,34700.0
2026-04-01,2026,4,Україна,"Сільське господарство, лісове господарство та рибне господарство",27727.0
2026-04-01,2026,4,Україна,Виробництво хімічних речовин і хімічної продукції,31341.0
2026-04-01,2026,4,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",14191.0
2026-04-01,2026,4,Україна,Водний транспорт,25908.0
2026-04-01,2026,4,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",37746.0
2026-04-01,2026,4,Україна,Поштова та кур'єрська діяльність,20075.0
2026-04-01,2026,4,Україна,Наукові дослідження та розробки,31138.0
2026-04-01,2026,4,Україна,Охорона здоров'я,19822.0
2026-04-01,2026,4,Україна,"Виробництво машин і устатковання, н.в.і.у.",28553.0
2026-04-01,2026,4,Україна,Тимчасове розміщування й організація харчування,22524.0
2026-04-01,2026,4,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",43662.0
2026-04-01,2026,4,Україна,Переробна промисловість,31699.0
2026-04-01,2026,4,Україна,"Текстильне виробництво, виробництво одягу, шкіри, виробів зі шкіри та інших матеріалів",18566.0
2026-04-01,2026,4,Україна,Добувна промисловість і розроблення кар'єрів,33849.0
2026-04-01,2026,4,Україна,Фінансова та страхова діяльність,62803.0
2026-04-01,2026,4,Україна,"Виробництво харчових продуктів, напоїв і тютюнових виробів",29194.0
2026-04-01,2026,4,Україна,"Постачання електроенергії, газу, пари та кондиційованого повітря",36455.0
2026-04-01,2026,4,Україна,Промисловість,32014.0
2026-04-01,2026,4,Україна,"Виробництво гумових і пластмасових виробів, іншої неметалевої мінеральної продукції",28959.0
2026-04-01,2026,4,Україна,"Металургійне виробництво, виробництво готових металевих виробів, крім машин і устатковання",33022.0
2026-04-01,2026,4,Україна,Будівництво,23274.0
2026-04-01,2026,4,Україна,Оптова та роздрібна торгівля; ремонт автотранспортних засобів і мотоциклів,34169.0
2026-04-01,2026,4,Україна,"Виробництво меблів, іншої продукції; ремонт і монтаж машин і устатковання",28674.0
2026-04-01,2026,4,Україна,"Водопостачання; каналізація, поводження з відходами",21954.0
2026-04-01,2026,4,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",28090.0
2026-04-01,2026,4,Україна,Інформація та телекомунікації,79864.0
2026-04-01,2026,4,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",26028.0
2026-04-01,2026,4,Дніпропетровська,Усього,28653.0
2026-04-01,2026,4,Запорізька,Усього,25833.0
2026-04-01,2026,4,Донецька,Усього,26854.0
2026-04-01,2026,4,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,23366.0
2026-04-01,2026,4,Україна,Освіта,19059.0
2026-04-01,2026,4,Київська,Усього,29566.0
2026-04-01,2026,4,Україна,Операції з нерухомим майном,25824.0
2026-04-01,2026,4,Україна,Усього,29297.0
2026-04-01,2026,4,Україна,"Професійна, наукова та технічна діяльність",37962.0
2026-04-01,2026,4,Україна,Надання інших видів послуг,33762.0
2026-04-01,2026,4,Україна,"Мистецтво, спорт, розваги та відпочинок",18959.0
2026-04-01,2026,4,Україна,Охорона здоров'я та надання соціальної допомоги,20163.0
2026-04-01,2026,4,Івано-Франківська,Усього,22869.0
2026-04-01,2026,4,Україна,Державне управління й оборона; обов'язкове соціальне страхування,33618.0
2026-04-01,2026,4,Львівська,Усього,27002.0
2026-04-01,2026,4,Київ,Усього,46753.0
2026-04-01,2026,4,Одеська,Усього,23364.0
2026-04-01,2026,4,Харківська,Усього,23691.0
2026-04-01,2026,4,Полтавська,Усього,24326.0
2026-05-01,2026,5,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,31489.0
2026-05-01,2026,5,Україна,Авіаційний транспорт,60408.0
2026-05-01,2026,5,Україна,Наземний і трубопровідний транспорт,25297.0
2026-05-01,2026,5,Україна,"Діяльність у сфері творчості, мистецтва та розваг",14986.0
2026-05-01,2026,5,Україна,Добування кам'яного та бурого вугілля,38183.0
2026-05-01,2026,5,Україна,Виробництво електричного устатковання,29290.0
2026-05-01,2026,5,Україна,Виробництво основних фармацевтичних продуктів і фармацевтичних препаратів,54745.0
2026-05-01,2026,5,Україна,Сільське господарство та надання пов'язаних із ними послуг,28499.0
2026-05-01,2026,5,Україна,Виробництво коксу та продуктів нафтоперероблення,35175.0
2026-05-01,2026,5,Україна,"Сільське господарство, лісове господарство та рибне господарство",28894.0
2026-05-01,2026,5,Україна,Виробництво хімічних речовин і хімічної продукції,32076.0
2026-05-01,2026,5,Україна,"Функціювання бібліотек, архівів, музеїв та інших закладів культури",14579.0
2026-05-01,2026,5,Україна,Водний транспорт,26167.0
2026-05-01,2026,5,Україна,"Виробництво комп'ютерів, електронної та оптичної продукції",38298.0
2026-05-01,2026,5,Україна,Поштова та кур'єрська діяльність,20063.0
2026-05-01,2026,5,Україна,Наукові дослідження та розробки,31724.0
2026-05-01,2026,5,Україна,Охорона здоров'я,20084.0
2026-05-01,2026,5,Україна,"Виробництво машин і устатковання, н.в.і.у.",28837.0
2026-05-01,2026,5,Україна,Тимчасове розміщування й організація харчування,22712.0
2026-05-01,2026,5,Україна,"Виробництво автотранспортних засобів, причепів і напівпричепів та інших транспортних засобів",44765.0
2026-05-01,2026,5,Україна,Переробна промисловість,32121.0
